Column 0,Mes,Subagencia,SKU,Hectolitros,Scored Label Mean,Scored Label Standard Deviation
549901,2/3/2018 12:00:00 AM,10133,194,,0.175187276620473,1.10331426979735
549902,2/3/2018 12:00:00 AM,10134,194,,0.175187276620473,1.10331426873104
549903,2/3/2018 12:00:00 AM,10135,194,,0.175187276620473,1.10331426695386
549904,2/3/2018 12:00:00 AM,10136,194,,0.175187276620473,1.10331426695386
549905,2/3/2018 12:00:00 AM,10161,194,,0.274823467358896,1.23018763657452
549906,2/3/2018 12:00:00 AM,10003,194,,5.04692675475495,11.1569341866274
549907,2/3/2018 12:00:00 AM,10233,194,,0.126998273672651,0.826358744664237
549908,2/3/2018 12:00:00 AM,10234,194,,0.421713340640977,1.50273616044745
549909,2/3/2018 12:00:00 AM,10235,194,,0.283316163101357,2.15171186311319
549910,2/3/2018 12:00:00 AM,10236,194,,0.162849061800616,0.710301039679905
549911,2/3/2018 12:00:00 AM,10237,194,,0.0551441604403091,0.298821756701067
549912,2/3/2018 12:00:00 AM,10058,194,,2.15901993658451,8.07603672941695
549913,2/3/2018 12:00:00 AM,10059,194,,1.76831259746311,8.19235056784533
549914,2/3/2018 12:00:00 AM,10249,194,,0.163684139980608,0.645065441313531
549915,2/3/2018 12:00:00 AM,10073,194,,1.54502422205607,7.8659320033988
549916,2/3/2018 12:00:00 AM,10080,194,,1.33812674407617,7.82303208032328
549917,2/3/2018 12:00:00 AM,10083,194,,3.45382234536776,12.362027666054
549918,2/3/2018 12:00:00 AM,10093,194,,6.5343986711508,18.8012238164426
549919,2/3/2018 12:00:00 AM,10100,194,,3.03392682743125,10.5937670660444
549920,2/3/2018 12:00:00 AM,10102,194,,2.70774660230533,10.11990715925
549921,2/3/2018 12:00:00 AM,10254,194,,1.66281559509804,12.5667981481188
549922,2/3/2018 12:00:00 AM,10116,194,,5.16775664092795,21.3865696369174
549923,2/3/2018 12:00:00 AM,10194,194,,3.71745263511125,14.0369274298478
549924,2/3/2018 12:00:00 AM,10257,194,,0.601950991410658,1.52245718989359
549925,2/3/2018 12:00:00 AM,10007,195,,0.721263595480621,1.62146918110547
549926,2/3/2018 12:00:00 AM,10197,196,,29.4577389359681,41.7417382263222
549927,2/3/2018 12:00:00 AM,10203,196,,3.5541938484011,8.58449759736213
549928,2/3/2018 12:00:00 AM,10198,196,,4.75931759148446,13.6770405456143
549929,2/3/2018 12:00:00 AM,10204,196,,6.67616686118397,9.530676259383
549930,2/3/2018 12:00:00 AM,10199,196,,8.07044830087594,14.7538345231388
549931,2/3/2018 12:00:00 AM,10146,196,,3.23578470074302,4.22504950445966
549932,2/3/2018 12:00:00 AM,10207,196,,1.22671686432919,6.7661716465725
549933,2/3/2018 12:00:00 AM,10156,196,,3.23578470074302,4.22504950445966
549934,2/3/2018 12:00:00 AM,10209,196,,1.15087653396487,6.8200056832622
549935,2/3/2018 12:00:00 AM,10211,196,,1.14512405161193,6.82069704601699
549936,2/3/2018 12:00:00 AM,10212,196,,1.14637913867075,6.82049185514522
549937,2/3/2018 12:00:00 AM,10158,196,,3.4842547424834,4.26814871788378
549938,2/3/2018 12:00:00 AM,10214,196,,1.18871761967952,6.62577851520232
549939,2/3/2018 12:00:00 AM,10215,196,,1.20669680704977,6.88117375678525
549940,2/3/2018 12:00:00 AM,10217,196,,0.670945956819494,2.22675817512642
549941,2/3/2018 12:00:00 AM,10218,196,,1.74596359736179,8.1350384408404
549942,2/3/2018 12:00:00 AM,10129,196,,41.0822027598977,47.5404807524654
549943,2/3/2018 12:00:00 AM,10130,196,,6.20806629770535,17.0191952930207
549944,2/3/2018 12:00:00 AM,10131,196,,2.55589353527685,5.75090048541814
549945,2/3/2018 12:00:00 AM,10159,196,,2.00608889663521,3.16240581840616
549946,2/3/2018 12:00:00 AM,10133,196,,1.7300412041474,3.00185181297095
549947,2/3/2018 12:00:00 AM,10134,196,,1.87156278491124,3.00349819291653
549948,2/3/2018 12:00:00 AM,10135,196,,1.87156278491124,3.00349819291653
549949,2/3/2018 12:00:00 AM,10136,196,,1.78859067886082,2.99369382922619
549950,2/3/2018 12:00:00 AM,10161,196,,1.84192849993594,2.89258443824055
549951,2/3/2018 12:00:00 AM,10141,196,,4.93275201286368,5.24107232498422
549952,2/3/2018 12:00:00 AM,10169,196,,1.40579644486947,2.0229218617861
549953,2/3/2018 12:00:00 AM,10229,196,,0.968888875638627,1.30670316912733
549954,2/3/2018 12:00:00 AM,10231,196,,0.739835487403333,1.31241269039212
549955,2/3/2018 12:00:00 AM,10259,196,,0.452038936286557,0.912847879217328
549956,2/3/2018 12:00:00 AM,10176,196,,0.819299554461807,1.76215757249057
549957,2/3/2018 12:00:00 AM,10003,196,,7.29323574404042,8.51278837538752
549958,2/3/2018 12:00:00 AM,10233,196,,0.854689027109215,1.30310285656359
549959,2/3/2018 12:00:00 AM,10234,196,,1.11659219806232,1.69756420168566
549960,2/3/2018 12:00:00 AM,10235,196,,1.00006072263001,2.27550230600672
549961,2/3/2018 12:00:00 AM,10005,196,,2.45439326782551,5.72901631275697
549962,2/3/2018 12:00:00 AM,10236,196,,0.689344803429664,1.14642181420909
549963,2/3/2018 12:00:00 AM,10237,196,,0.6067942940504,1.06020548636666
549964,2/3/2018 12:00:00 AM,10006,196,,7.92876472485308,6.73110582363941
549965,2/3/2018 12:00:00 AM,10007,196,,1.60711464615096,2.15947700198292
549966,2/3/2018 12:00:00 AM,10008,196,,1.60711464615096,2.15947700198292
549967,2/3/2018 12:00:00 AM,10009,196,,1.60711464615096,2.15947700198292
549968,2/3/2018 12:00:00 AM,10010,196,,1.60711464615096,2.15947700198292
549969,2/3/2018 12:00:00 AM,10011,196,,1.60711464615096,2.15947700198292
549970,2/3/2018 12:00:00 AM,10012,196,,1.60711464615096,2.15947700198292
549971,2/3/2018 12:00:00 AM,10240,196,,1.11355489208497,1.35603684897573
549972,2/3/2018 12:00:00 AM,10026,196,,1.60711464615096,2.15947700198292
549973,2/3/2018 12:00:00 AM,10027,196,,1.60711464615096,2.15947700198292
549974,2/3/2018 12:00:00 AM,10241,196,,0.576169557982455,1.10967643382745
549975,2/3/2018 12:00:00 AM,10031,196,,1.60711464615096,2.15947700198292
549976,2/3/2018 12:00:00 AM,10037,196,,4.73104353353994,4.63978870405809
549977,2/3/2018 12:00:00 AM,10038,196,,1.64754893449214,2.91706411790971
549978,2/3/2018 12:00:00 AM,10039,196,,1.64754893449214,2.91706411790971
549979,2/3/2018 12:00:00 AM,10040,196,,1.64754893449214,2.91706411790971
549980,2/3/2018 12:00:00 AM,10041,196,,1.77586114656397,3.1783618899569
549981,2/3/2018 12:00:00 AM,10042,196,,0.886910484636746,2.1748026992809
549982,2/3/2018 12:00:00 AM,10043,196,,0.886910484636746,2.1748026992809
549983,2/3/2018 12:00:00 AM,10243,196,,0.388790868861108,0.860022643751061
549984,2/3/2018 12:00:00 AM,10044,196,,0.847689014048511,2.18253240687768
549985,2/3/2018 12:00:00 AM,10046,196,,0.936149256123878,2.57098128502584
549986,2/3/2018 12:00:00 AM,10048,196,,5.20309324827608,3.80352469049529
549987,2/3/2018 12:00:00 AM,10050,196,,3.85683168907059,3.06885321148828
549988,2/3/2018 12:00:00 AM,10183,196,,0.792721365962137,1.71894340864132
549989,2/3/2018 12:00:00 AM,10245,196,,0.350170544156291,0.777719473327978
549990,2/3/2018 12:00:00 AM,10186,196,,3.5405419931713,10.7748071616776
549991,2/3/2018 12:00:00 AM,10188,196,,6.67494690213173,17.6203405844403
549992,2/3/2018 12:00:00 AM,10058,196,,4.34836791604122,8.76973230931061
549993,2/3/2018 12:00:00 AM,10249,196,,0.370806965897182,0.888308843863821
549994,2/3/2018 12:00:00 AM,10060,196,,6.87836240292575,11.6259534075361
549995,2/3/2018 12:00:00 AM,10063,196,,3.72647453305916,9.94445569444508
549996,2/3/2018 12:00:00 AM,10073,196,,4.16036553879322,9.91502623734029
549997,2/3/2018 12:00:00 AM,10077,196,,3.79442155442051,12.3343176474381
549998,2/3/2018 12:00:00 AM,10080,196,,3.79442155442051,12.3343176474381
549999,2/3/2018 12:00:00 AM,10081,196,,3.63680484359723,12.3261426533138
550000,2/3/2018 12:00:00 AM,10082,196,,3.62792124653841,12.3286167926251
550001,2/3/2018 12:00:00 AM,10083,196,,13.6624193092267,18.3893364165279
550002,2/3/2018 12:00:00 AM,10087,196,,13.155442055598,18.4791169744549
550003,2/3/2018 12:00:00 AM,10091,196,,14.8662340361069,18.6862698459488
550004,2/3/2018 12:00:00 AM,10092,196,,12.702071332542,20.0012689316479
550005,2/3/2018 12:00:00 AM,10093,196,,18.4289233501973,26.7031637732189
550006,2/3/2018 12:00:00 AM,10096,196,,12.9933318938307,20.8399740909916
550007,2/3/2018 12:00:00 AM,10100,196,,12.9933318938307,20.8399740909916
550008,2/3/2018 12:00:00 AM,10102,196,,8.489847704431,16.4926437971303
550009,2/3/2018 12:00:00 AM,10254,196,,1.92463934295469,12.5493350770627
550010,2/3/2018 12:00:00 AM,10105,196,,9.08164687207806,16.4014962032484
550011,2/3/2018 12:00:00 AM,10106,196,,8.69556907178394,16.4253129111979
550012,2/3/2018 12:00:00 AM,10110,196,,8.69556907178394,16.4253129111979
550013,2/3/2018 12:00:00 AM,10114,196,,10.3039431333271,19.2896742510096
550014,2/3/2018 12:00:00 AM,10116,196,,14.3664328777733,26.9045071953291
550015,2/3/2018 12:00:00 AM,10194,196,,25.7921503821622,29.9170353229567
550016,2/3/2018 12:00:00 AM,10257,196,,1.49933192005339,1.82499754565127
550017,2/3/2018 12:00:00 AM,10258,196,,0.409344965272358,0.9507108821482
550018,2/3/2018 12:00:00 AM,10118,196,,39.1842519006145,38.5455084911069
550019,2/3/2018 12:00:00 AM,10119,196,,39.1842519006145,38.5455084911069
550020,2/3/2018 12:00:00 AM,10122,196,,30.8528518513839,40.4983234932104
550021,2/3/2018 12:00:00 AM,10197,197,,26.5921821656157,34.5361537496845
550022,2/3/2018 12:00:00 AM,10203,197,,2.86331720011409,8.05794138229486
550023,2/3/2018 12:00:00 AM,10198,197,,4.79526687081219,13.6666273291271
550024,2/3/2018 12:00:00 AM,10204,197,,5.5700143097554,9.07779884184703
550025,2/3/2018 12:00:00 AM,10199,197,,6.69164551768267,14.0260678903513
550026,2/3/2018 12:00:00 AM,10146,197,,3.24749269754588,5.01030573330662
550027,2/3/2018 12:00:00 AM,10207,197,,1.16057146477837,6.77435940710329
550028,2/3/2018 12:00:00 AM,10156,197,,3.24749269754588,5.01030573330662
550029,2/3/2018 12:00:00 AM,10209,197,,1.18565967586916,6.81631814924853
550030,2/3/2018 12:00:00 AM,10158,197,,3.49596273928626,5.04612678508325
550031,2/3/2018 12:00:00 AM,10215,197,,1.14162852543278,6.86105061076612
550032,2/3/2018 12:00:00 AM,10217,197,,0.408837315666805,2.09446794724398
550033,2/3/2018 12:00:00 AM,10218,197,,1.31305052662927,8.1362318571248
550034,2/3/2018 12:00:00 AM,10129,197,,29.0846055235834,37.840753027269
550035,2/3/2018 12:00:00 AM,10130,197,,6.27038700292095,17.2313339896429
550036,2/3/2018 12:00:00 AM,10131,197,,2.61821424049245,6.38701268184704
550037,2/3/2018 12:00:00 AM,10133,197,,1.84443821028139,4.11074194556359
550038,2/3/2018 12:00:00 AM,10134,197,,1.98595979104524,4.10800525079342
550039,2/3/2018 12:00:00 AM,10135,197,,1.98595979104524,4.10800525079342
550040,2/3/2018 12:00:00 AM,10136,197,,1.90298768499482,4.10315634723928
550041,2/3/2018 12:00:00 AM,10161,197,,1.79987192236951,2.78956174448016
550042,2/3/2018 12:00:00 AM,10141,197,,4.22644568958591,5.09608472427515
550043,2/3/2018 12:00:00 AM,10169,197,,1.08415027663417,2.01276202232173
550044,2/3/2018 12:00:00 AM,10259,197,,0.0869798396931265,0.334854632703964
550045,2/3/2018 12:00:00 AM,10003,197,,2.61720949587798,3.91202255471621
550046,2/3/2018 12:00:00 AM,10233,197,,0.313053505866028,0.724540681913708
550047,2/3/2018 12:00:00 AM,10234,197,,0.464457616295892,0.882227916183992
550048,2/3/2018 12:00:00 AM,10235,197,,0.640834856451813,2.18146552375308
550049,2/3/2018 12:00:00 AM,10005,197,,0.933050700956118,2.44469659851945
550050,2/3/2018 12:00:00 AM,10236,197,,0.369935413360661,0.884604025611321
550051,2/3/2018 12:00:00 AM,10006,197,,5.58358266387149,4.36576614341174
550052,2/3/2018 12:00:00 AM,10007,197,,0.691936355003645,1.66509067386784
550053,2/3/2018 12:00:00 AM,10008,197,,0.691936355003645,1.66509067386784
550054,2/3/2018 12:00:00 AM,10009,197,,0.691936355003645,1.66509067386784
550055,2/3/2018 12:00:00 AM,10010,197,,0.672803361924061,1.66533927930012
550056,2/3/2018 12:00:00 AM,10240,197,,0.542200813738477,1.12653555971786
550057,2/3/2018 12:00:00 AM,10026,197,,0.672803361924061,1.66533927930012
550058,2/3/2018 12:00:00 AM,10031,197,,0.672803361924061,1.66533927930012
550059,2/3/2018 12:00:00 AM,10037,197,,5.32608972117537,5.34337505660518
550060,2/3/2018 12:00:00 AM,10038,197,,2.00896687890086,3.31716760919787
550061,2/3/2018 12:00:00 AM,10039,197,,2.00896687890086,3.31716760919787
550062,2/3/2018 12:00:00 AM,10040,197,,2.00896687890086,3.31716760919787
550063,2/3/2018 12:00:00 AM,10041,197,,2.18414073019956,3.54200345903281
550064,2/3/2018 12:00:00 AM,10042,197,,0.53193250764045,1.7934000437273
550065,2/3/2018 12:00:00 AM,10043,197,,0.53193250764045,1.7934000437273
550066,2/3/2018 12:00:00 AM,10243,197,,0.145286788446552,0.457167413787115
550067,2/3/2018 12:00:00 AM,10044,197,,0.53193250764045,1.7934000443423
550068,2/3/2018 12:00:00 AM,10048,197,,1.01571497590987,1.99311049977933
550069,2/3/2018 12:00:00 AM,10050,197,,2.40961784220857,2.30703929826935
550070,2/3/2018 12:00:00 AM,10183,197,,0.89333751184449,1.69048220661385
550071,2/3/2018 12:00:00 AM,10245,197,,0.129937869624087,0.235326703771344
550072,2/3/2018 12:00:00 AM,10246,197,,0.122966504646712,0.23516932243002
550073,2/3/2018 12:00:00 AM,10058,197,,2.14171532376105,8.65068914903337
550074,2/3/2018 12:00:00 AM,10060,197,,3.13557546398522,10.0063567123734
550075,2/3/2018 12:00:00 AM,10073,197,,2.92932041294793,9.76792129730034
550076,2/3/2018 12:00:00 AM,10077,197,,2.74797350063771,10.1501689138485
550077,2/3/2018 12:00:00 AM,10080,197,,2.74797350063771,10.1501689138485
550078,2/3/2018 12:00:00 AM,10081,197,,2.63922679659648,10.1393040139035
550079,2/3/2018 12:00:00 AM,10082,197,,2.59042650476891,10.1394384298778
550080,2/3/2018 12:00:00 AM,10083,197,,8.89272313536558,14.0713507457957
550081,2/3/2018 12:00:00 AM,10087,197,,8.77621741114862,14.1641227836084
550082,2/3/2018 12:00:00 AM,10091,197,,9.2783146538357,14.0348941315765
550083,2/3/2018 12:00:00 AM,10092,197,,8.11435393230645,16.3535432195043
550084,2/3/2018 12:00:00 AM,10093,197,,13.8254662998865,24.1356117595593
550085,2/3/2018 12:00:00 AM,10100,197,,8.38987484351985,15.9288510570344
550086,2/3/2018 12:00:00 AM,10102,197,,6.29569855849959,13.5235450839933
550087,2/3/2018 12:00:00 AM,10116,197,,10.6939747403441,19.243748897708
550088,2/3/2018 12:00:00 AM,10194,197,,16.4916937998093,27.4756398816861
550089,2/3/2018 12:00:00 AM,10257,197,,0.515168903461149,1.44472711313986
550090,2/3/2018 12:00:00 AM,10118,197,,31.161069456452,27.8958845405873
550091,2/3/2018 12:00:00 AM,10119,197,,31.161069456452,27.8958845405873
550092,2/3/2018 12:00:00 AM,10122,197,,21.1736246079655,28.2978027220661
550093,2/3/2018 12:00:00 AM,10129,198,,0.54378493881128,5.78335622523123
550094,2/3/2018 12:00:00 AM,10133,198,,8.09109270347593,41.7052529883922
550095,2/3/2018 12:00:00 AM,10003,198,,0.332684805375029,1.51177651961608
550096,2/3/2018 12:00:00 AM,10237,198,,0.16556276528758,0.606140284266816
550097,2/3/2018 12:00:00 AM,10100,198,,1.30916917116113,6.71186372740152
550098,2/3/2018 12:00:00 AM,10105,198,,1.30916917116113,6.71186372713859
550099,2/3/2018 12:00:00 AM,10118,198,,0.54378493881128,5.78335622542576
550100,2/3/2018 12:00:00 AM,10119,198,,0.54378493881128,5.78335622522051
550101,2/3/2018 12:00:00 AM,10146,199,,19.61382220869,52.4589580942124
550102,2/3/2018 12:00:00 AM,10129,199,,0.543710419903717,5.78336288520161
550103,2/3/2018 12:00:00 AM,10234,199,,0.101915195685695,0.474191813289479
550104,2/3/2018 12:00:00 AM,10235,199,,0.272854973129065,2.00754653350467
550105,2/3/2018 12:00:00 AM,10116,199,,0.872176063763248,6.39187025455869
550106,2/3/2018 12:00:00 AM,10234,200,,13.0788503711741,58.4309234889221
550107,2/3/2018 12:00:00 AM,10146,201,,145.798699472224,355.007513067105
550108,2/3/2018 12:00:00 AM,10206,201,,17.3051798367445,57.8819117024673
550109,2/3/2018 12:00:00 AM,10207,201,,15.8963137680471,58.0551970482971
550110,2/3/2018 12:00:00 AM,10156,201,,132.593265156354,359.152458629603
550111,2/3/2018 12:00:00 AM,10209,201,,23.6211862784678,57.0686501947707
550112,2/3/2018 12:00:00 AM,10211,201,,13.250247494857,58.1627994435588
550113,2/3/2018 12:00:00 AM,10212,201,,15.8473106241952,57.7304712286142
550114,2/3/2018 12:00:00 AM,10158,201,,267.508208740702,332.874736744745
550115,2/3/2018 12:00:00 AM,10214,201,,101.417213493459,48.3842425809219
550116,2/3/2018 12:00:00 AM,10215,201,,31.2517289813899,56.6682009406464
550117,2/3/2018 12:00:00 AM,10216,201,,24.0266402069856,57.1932485292904
550118,2/3/2018 12:00:00 AM,10217,201,,18.7303752659613,57.8511462108048
550119,2/3/2018 12:00:00 AM,10218,201,,19.6441236858476,57.6673005962068
550120,2/3/2018 12:00:00 AM,10129,201,,2025.58956766787,1000.17837487979
550121,2/3/2018 12:00:00 AM,10130,201,,1577.65653459942,814.702611884432
550122,2/3/2018 12:00:00 AM,10131,201,,1520.72854717246,797.775028048951
550123,2/3/2018 12:00:00 AM,10159,201,,230.590159225285,337.956515829861
550124,2/3/2018 12:00:00 AM,10133,201,,371.025507219583,677.218832147133
550125,2/3/2018 12:00:00 AM,10134,201,,357.185674908535,459.270658159531
550126,2/3/2018 12:00:00 AM,10135,201,,413.528986432977,449.234775415828
550127,2/3/2018 12:00:00 AM,10136,201,,186.656966080967,345.626727183673
550128,2/3/2018 12:00:00 AM,10161,201,,564.636698937588,294.189964132445
550129,2/3/2018 12:00:00 AM,10141,201,,191.950217176555,344.444965003728
550130,2/3/2018 12:00:00 AM,10169,201,,251.84756633347,342.590669636657
550131,2/3/2018 12:00:00 AM,10229,201,,65.2595418122912,54.6967066398382
550132,2/3/2018 12:00:00 AM,10231,201,,37.7733196382559,55.7425486948936
550133,2/3/2018 12:00:00 AM,10259,201,,46.2256449657353,13.6055872824353
550134,2/3/2018 12:00:00 AM,10176,201,,104.849069507887,360.557312889583
550135,2/3/2018 12:00:00 AM,10006,201,,128.677785424871,39.8892565451949
550136,2/3/2018 12:00:00 AM,10007,201,,36.6580596697142,12.5330921944467
550137,2/3/2018 12:00:00 AM,10008,201,,32.1227463196479,11.3612793722479
550138,2/3/2018 12:00:00 AM,10009,201,,12.7960724208099,10.4969822206642
550139,2/3/2018 12:00:00 AM,10010,201,,26.0194850088312,10.7543042987221
550140,2/3/2018 12:00:00 AM,10011,201,,261.273844790492,77.864633708302
550141,2/3/2018 12:00:00 AM,10012,201,,73.727321453092,19.6787830421903
550142,2/3/2018 12:00:00 AM,10240,201,,23.3626220811032,56.652912318987
550143,2/3/2018 12:00:00 AM,10026,201,,6.45652791076601,6.54594661218264
550144,2/3/2018 12:00:00 AM,10027,201,,3.36120988267149,3.63760386647298
550145,2/3/2018 12:00:00 AM,10241,201,,15.763315938092,57.7640518490833
550146,2/3/2018 12:00:00 AM,10031,201,,9.73363400943627,3.99959225289108
550147,2/3/2018 12:00:00 AM,10037,201,,0,0.000200905741970197
550148,2/3/2018 12:00:00 AM,10038,201,,0.000570997198879552,0.0105118192355655
550149,2/3/2018 12:00:00 AM,10039,201,,0.000570997198879552,0.0105116881140104
550150,2/3/2018 12:00:00 AM,10040,201,,0.000570997198879552,0.0105114241687768
550151,2/3/2018 12:00:00 AM,10041,201,,0.000570997198879552,0.0105115777940935
550152,2/3/2018 12:00:00 AM,10048,201,,2369.75371085131,1204.063868239
550153,2/3/2018 12:00:00 AM,10050,201,,452.919414578761,402.57875151491
550154,2/3/2018 12:00:00 AM,10183,201,,103.27985545903,360.921256036202
550155,2/3/2018 12:00:00 AM,10245,201,,16.3041856483181,57.6351674859639
550156,2/3/2018 12:00:00 AM,10246,201,,12.6203626697042,58.3493162967997
550157,2/3/2018 12:00:00 AM,10186,201,,103.243882635501,360.934487431618
550158,2/3/2018 12:00:00 AM,10188,201,,105.913778870075,360.44841226041
550159,2/3/2018 12:00:00 AM,10189,201,,229.768271399657,383.428113085074
550160,2/3/2018 12:00:00 AM,10058,201,,89.0643504171029,269.585594865634
550161,2/3/2018 12:00:00 AM,10059,201,,88.3339540611518,269.808483673139
550162,2/3/2018 12:00:00 AM,10249,201,,11.6161354864415,58.3739904717585
550163,2/3/2018 12:00:00 AM,10060,201,,1423.41268403595,683.686916126646
550164,2/3/2018 12:00:00 AM,10063,201,,116.524321990891,66.8331943180841
550165,2/3/2018 12:00:00 AM,10073,201,,212.330982677049,69.5242104527443
550166,2/3/2018 12:00:00 AM,10077,201,,204.881954130351,69.7918394131628
550167,2/3/2018 12:00:00 AM,10080,201,,17.4542388780528,33.4698418196812
550168,2/3/2018 12:00:00 AM,10081,201,,24.3714184939038,32.9626208285205
550169,2/3/2018 12:00:00 AM,10082,201,,11.4328518765819,33.6380876902637
550170,2/3/2018 12:00:00 AM,10083,201,,1866.9251818192,681.049496326026
550171,2/3/2018 12:00:00 AM,10087,201,,1132.28204875315,774.416997695602
550172,2/3/2018 12:00:00 AM,10091,201,,4393.49347501973,1319.70881689776
550173,2/3/2018 12:00:00 AM,10092,201,,2266.16136826685,1347.21767730126
550174,2/3/2018 12:00:00 AM,10093,201,,2456.30405585503,1384.8620736656
550175,2/3/2018 12:00:00 AM,10096,201,,1058.38160008854,1312.2239142008
550176,2/3/2018 12:00:00 AM,10100,201,,3045.85161324887,1473.72531618217
550177,2/3/2018 12:00:00 AM,10102,201,,335.456317323848,290.057743754655
550178,2/3/2018 12:00:00 AM,10254,201,,376.604010506127,209.925509196021
550179,2/3/2018 12:00:00 AM,10105,201,,558.154202691923,341.89386319555
550180,2/3/2018 12:00:00 AM,10106,201,,426.634130035763,291.18842941007
550181,2/3/2018 12:00:00 AM,10110,201,,426.634130035763,291.18842941007
550182,2/3/2018 12:00:00 AM,10114,201,,167.633133565821,292.313700963203
550183,2/3/2018 12:00:00 AM,10116,201,,1590.99205763246,981.979125570875
550184,2/3/2018 12:00:00 AM,10194,201,,1219.61286654902,384.037222598712
550185,2/3/2018 12:00:00 AM,10257,201,,3.77603701590646,1.5173026495376
550186,2/3/2018 12:00:00 AM,10258,201,,0.769366042368154,0.983790353468715
550187,2/3/2018 12:00:00 AM,10118,201,,3825.51233213964,1252.30074053655
550188,2/3/2018 12:00:00 AM,10119,201,,2820.28133819753,976.208213506198
550189,2/3/2018 12:00:00 AM,10122,201,,918.009121438605,815.287901955466
550190,2/3/2018 12:00:00 AM,10129,202,,0.0951031522058824,0.245037645786416
550191,2/3/2018 12:00:00 AM,10130,202,,0.0227827882352941,0.108361667613568
550192,2/3/2018 12:00:00 AM,10118,202,,11.8862655973078,71.1714820168127
550193,2/3/2018 12:00:00 AM,10119,202,,11.8879518234108,71.1712020579977
550194,2/3/2018 12:00:00 AM,10197,203,,5.74264131495903,22.5104081080206
550195,2/3/2018 12:00:00 AM,10199,203,,1.99051958819407,4.78786460137621
550196,2/3/2018 12:00:00 AM,10146,203,,19.249531688676,15.8554275662521
550197,2/3/2018 12:00:00 AM,10206,203,,2.67869532645583,5.07006338307268
550198,2/3/2018 12:00:00 AM,10207,203,,2.51770509940348,4.9416027348257
550199,2/3/2018 12:00:00 AM,10156,203,,9.00725607639566,16.7996595925726
550200,2/3/2018 12:00:00 AM,10209,203,,4.07341474396861,4.91750596520895
550201,2/3/2018 12:00:00 AM,10211,203,,3.16187829706319,4.90740905333202
550202,2/3/2018 12:00:00 AM,10212,203,,5.62739012776971,6.5165935311794
550203,2/3/2018 12:00:00 AM,10158,203,,61.2751243759772,27.7836598567778
550204,2/3/2018 12:00:00 AM,10214,203,,8.99036192358496,6.77335517126579
550205,2/3/2018 12:00:00 AM,10215,203,,8.27882138902613,7.45338587418542
550206,2/3/2018 12:00:00 AM,10216,203,,6.20639425976641,5.82563666416678
550207,2/3/2018 12:00:00 AM,10217,203,,5.9654512855017,5.86703759617877
550208,2/3/2018 12:00:00 AM,10218,203,,5.77226863339951,5.27986055353835
550209,2/3/2018 12:00:00 AM,10129,203,,2812.35280113832,895.816491825568
550210,2/3/2018 12:00:00 AM,10130,203,,1598.46888383712,488.605952801536
550211,2/3/2018 12:00:00 AM,10131,203,,1624.57907460221,468.433571383487
550212,2/3/2018 12:00:00 AM,10159,203,,69.1699066727909,27.5150917473011
550213,2/3/2018 12:00:00 AM,10133,203,,27.5144932160947,14.6574404873555
550214,2/3/2018 12:00:00 AM,10134,203,,49.5365035358042,24.5239242115713
550215,2/3/2018 12:00:00 AM,10135,203,,45.4047624588352,22.1544060686231
550216,2/3/2018 12:00:00 AM,10136,203,,47.4607750357476,20.8683336018301
550217,2/3/2018 12:00:00 AM,10161,203,,255.917002137443,107.007755973771
550218,2/3/2018 12:00:00 AM,10141,203,,45.3991562294327,20.3359000775392
550219,2/3/2018 12:00:00 AM,10169,203,,21.9621780198585,14.5709081445799
550220,2/3/2018 12:00:00 AM,10229,203,,13.9354928061085,10.2310962718442
550221,2/3/2018 12:00:00 AM,10231,203,,2.84044398178814,4.41199809422147
550222,2/3/2018 12:00:00 AM,10259,203,,21.3437904463235,9.44209945599103
550223,2/3/2018 12:00:00 AM,10176,203,,5.96107221975119,6.63701158622934
550224,2/3/2018 12:00:00 AM,10006,203,,110.010593655864,29.8015740917354
550225,2/3/2018 12:00:00 AM,10007,203,,21.2748149834491,15.2071022747121
550226,2/3/2018 12:00:00 AM,10008,203,,22.9116921791625,15.3658439817981
550227,2/3/2018 12:00:00 AM,10009,203,,19.5388995907055,15.3819465336614
550228,2/3/2018 12:00:00 AM,10010,203,,21.3082771491135,16.0520714966728
550229,2/3/2018 12:00:00 AM,10011,203,,56.194214810877,38.976329837423
550230,2/3/2018 12:00:00 AM,10012,203,,3.75379693643249,6.50362280077903
550231,2/3/2018 12:00:00 AM,10240,203,,5.64660931043388,4.69679137606863
550232,2/3/2018 12:00:00 AM,10026,203,,7.46810487473762,7.14241474119776
550233,2/3/2018 12:00:00 AM,10027,203,,6.0522687703974,6.78189914604876
550234,2/3/2018 12:00:00 AM,10241,203,,6.33614923313552,4.92180040739386
550235,2/3/2018 12:00:00 AM,10031,203,,6.33660908032387,6.88141990590872
550236,2/3/2018 12:00:00 AM,10037,203,,5.20618293886626,6.87951386271111
550237,2/3/2018 12:00:00 AM,10040,203,,5.41169907565961,7.33295049132655
550238,2/3/2018 12:00:00 AM,10041,203,,8.73458036454038,9.77123113637125
550239,2/3/2018 12:00:00 AM,10042,203,,0.949199794904074,3.92807451999104
550240,2/3/2018 12:00:00 AM,10043,203,,0.949199794904074,3.92807451999104
550241,2/3/2018 12:00:00 AM,10243,203,,1.8047140394127,4.37861507746643
550242,2/3/2018 12:00:00 AM,10044,203,,54.5729471391613,150.960333017003
